resource_name,matched_alias,label,article_topic_match,pmcid,paragraph_text
GO,GO,0,False,PMC12123884,Understanding how graphene oxide (GO) interacts with cells is crucial for its safe and efficient biomedical applications.
GO,GO,0,False,PMC12123884,"Here, we examined the uptake of thin GO sheets with distinct lateral dimensions in 13 cell lines: 8 cancer (HeLa, A549, PC3, DU-145, LNCaP, SW-480, SH-SY5Y, U87-MG) and 5 non-cancer (BEAS-2B, NIH/3T3, PNT-2, HaCaT, 293T), using confocal microscopy, transmission electron microscopy, and flow cytometry."
GO,GO,0,False,PMC12123884,"Our results reveal a striking difference in GO uptake: non-cancer cells internalized GO efficiently, while in cancer cells, GO predominantly interacted with the plasma membrane, showing minimal to no internalization."
GO,GO,0,False,PMC12123884,"Comparison to other nanomaterials (polystyrene beads and graphene flakes) confirmed that cancer cells internalize materials similarly to non-cancer cells, indicating GO-specific interactions."
GO,GO,0,False,PMC12123884,We identified that GO’s thinness plays important role in this differential uptake.
GO,GO,0,False,PMC12117793,"To simultaneously trigger ICD, we incorporated 2D graphene oxide (GO) engineered with optimized physicochemical properties to induce robust ICD under near-infrared irradiation."
GO,GO,0,False,PMC12117793,"Our in vitro and in vivo experiments demonstrated that the combined treatment of capsaicin and GO not only enhanced cancer cell killing but also promoted immune cell infiltration and potentiated anti-tumor immunity, leading to significant tumor suppression."
GO,GO,0,False,PMC12117793,Concurrent Pyroptosis and ICD Induction via Cap/GO Synergy Enhances Anti-Tumor Immunity.
GO,GO,0,False,PMC12117793,"The Cap/GO complex combines ROS-mediated pyroptosis (via Cap) with ICD activation (via GO under NIR irradiation), fostering an immunological tumor microenvironment."
GO,GO,0,False,PMC12117793,"Additionally, we engineered graphene oxide (GO) variants with different sizes (~500, ~1000, and ~1500 nm) and surface modifications (C=O content of ~5%, ~10%, and ~15%) to identify the most effective formulation for inducing ICD upon 808 nm irradiation."
GO,GO,0,False,PMC12086527,"In this study, graphene oxide (GO) and GO@MXene non-spherical hydrogels were prepared by introducing different ions, and their adsorption effects on methylene blue (MB) were discussed to determine their feasibility in water treatment."
GO,GO,0,False,PMC12086527,"The GO and GO@MXene hydrogels crosslinked with Ca 2+ demonstrated superior MB adsorption performance compared to those prepared with K + and Al 3+ , achieving 85.2% and 85.8% MB removal efficiencies within 9 hours, respectively."
GO,GO,0,False,PMC12086527,"Furthermore, our study demonstrated that Ca 2+ -crosslinked GO and GO@MXene hydrogels exhibit excellent selective adsorption of cationic dyes, achieving MB removal efficiencies of 96.6% and 98.3% in mixed dye systems, respectively."
GO,GO,0,False,PMC12086527,"1–5 In recent years, GO, as a two-dimensional carbon nanomaterial, has received extensive attention from the scientific community for its unique structure and properties."
GO,GO,0,False,PMC12086527,6–9 GO hydrogel is a three-dimensional structure composed of GO cross-linked by self-assembly.
GO,GO,0,False,PMC12086381,The present work reports an innovative modification of graphene oxide (GO) using air nanobubbles (NBs).
GO,GO,0,False,PMC12086381,"FTIR analyses confirmed the rise in oxygenated functional groups, mostly C–O entities, which improved the surface reactivity of GO@NBs."
GO,GO,0,False,PMC12086381,"XRD confirmed the increase in crystallinity as well as greater crystal size in GO@NBs, while SAXS confirmed the structural integrity as well as material porosity."
GO,GO,0,False,PMC12086381,"Air NBs, therefore, impact the physicochemical properties of GO extensively and reveal significant opportunities for energy storage, catalysis, and remediation."
GO,GO,0,False,PMC12086381,"Graphene oxide (GO), the two-dimensional oxidized derivative of graphene, comprises a hexagonal lattice of carbon molecules adorned with functional oxygen groups in the form of hydroxyl, epoxy, carbonyl, and carboxyl units."
GO,GO,1,True,PMC12113139,The following abbreviations are used in this manuscript: Pd Pseudogymnoascus destructans BCS Bathocuproinedisulfonic acid GO Gene ontology FDR False discovery rate DEG Differentially Expressed Gene RNA Ribonucleic acid SOD Superoxide dismutase CTR Copper transporter BLP Bim1-like protein CRC Copper-Responsive Gene Cluster MFS Major facilitator superfamily HSP Heat shock protein SC-Ura Synthetic Complete Medium minus Uracil CPM Counts Per Million YPD Yeast Extract Peptone Dextrose Medium
GO,GO,0,True,PMC12069675,"Next, we conducted gene ontology analysis of the GO-upregulated DARs and DEGs in each B cell subgroup (Fig."
GO,GO,0,True,PMC12069675,"Graves’ ophthalmopathy (GO) is an autoimmune disease that occurs concurrently with Graves’ disease, potentially leading to facial disfigurement and irreversible vision loss."
GO,GO,0,True,PMC12069675,"However, the molecular characteristics of cellular changes in the peripheral immune environment of GO patients remain unclear. This study presents a multi-omics single-cell analysis of peripheral blood from GO patients and healthy controls, revealing key molecular alterations in immune cell subpopulations."
GO,GO,0,True,PMC12069675,"The underlying causes of GO are not entirely clear, though it is generally accepted that they are linked to autoantibodies targeting the thyroid-stimulating hormone receptor (TSHR)."
GO,GO,0,True,PMC12069675,"Given the enrichment of B cell activation-related pathways in the gene ontology analysis of the markers for NB3 cells (Fig. S5d), we speculated that this group of cells is abnormally activated in the context of GO"
GO,GO,0,True,PMC12069675,"To further elucidate the pathogenic pathways, we conducted gene ontology analysis of the GO-upregulated DEGs and DARs for all cell subtypes (Figs."
GO,GO,1,True,PMC12085055,"Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway enrichment analyses of differentially expressed genes (DEGs) were conducted using the KOBAS software (v2.1.1), with a significance threshold of P ≤ 0.05."
GO,GO,1,True,PMC12085055,"To characterize the biological significance of walnut differentially expressed genes (DEGs) across experimental groups, Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) enrichment analyses were performed."
