resource_name,matched_alias,label,article_topic_match,pmcid,paragraph_text
IntAct,IntAct,0,False,PMC12038738,The majority of cystine uroliths occur in intact male dogs.
IntAct,IntAct,0,False,PMC12038738,"In this case-control study, odds ratios and 95% confidence intervals (CIs) were calculated to identify breeds where the proportion of intact males with cystine uroliths was higher than that of intact males without cystine uroliths."
IntAct,IntAct,0,False,PMC12038738,"The proportions of intact males forming cystine uroliths before 12, 24, and 36 months of age were calculated."
IntAct,IntAct,0,False,PMC12038738,"Across 60 breeds, the median proportion of male cystine urolith formers that were intact was 98% (range, 40%–100%)."
IntAct,IntAct,0,False,PMC12038738,"When compared with dogs without cystine uroliths, intact males were overrepresented in cystine urolith formers in all breeds except 8 (Akita, Belgian Malinois, Brussels Griffon, Cane Corso, Coonhound, Newfoundland, Scottish Terrier, and Silky Terrier)."
IntAct,IntAct,0,True,PMC12104377,The absence of subordinate representation in both LSF and HSF compared to intact stimuli further implies that full SF content is essential for fine-category processing.
IntAct,IntAct,0,True,PMC12104377,"To examine the effect of SF content on categorical representation at multiple levels, the responses of IT and STS neurons to various visual stimuli in three levels of abstraction and three levels of SF content (i.e., intact, high, and low) are recorded."
IntAct,IntAct,0,True,PMC12104377,"We show that mid-level categories (e.g., face-body) are represented at all levels of SF content, while in sub-ordinate levels (e.g., identity), only the intact stimuli are represented in IT and STS neurons."
IntAct,IntAct,0,True,PMC12104377,"We found that, as in the neurophysiological data, super-ordinate categorization can be done in HSF similar to intact, while LSF decreases the performance."
IntAct,IntAct,0,True,PMC12104377,"Three SFs are defined: low SF (LSF), intact, and high SF (HSF)."
IntAct,IntAct,0,True,PMC12126613,Abstract figure legend Locomotor electromyographic (EMG) activity of hindlimb muscles of intact and spinal cats reveals muscle synergies and suggests organization of spinal locomotor networks.
IntAct,IntAct,0,True,PMC12126613,"spinal cats) have revealed up to seven muscle groups that are activated together in the walking cycle and are generally similar to the groups during intact locomotion (Desrochers et al., 2019 ; Higgin et al., 2020 )."
IntAct,IntAct,0,True,PMC12126613,"Specifically, in both spinal and intact cats, there are muscle activity burst groups comprising either flexor or extensor muscles and some of these groups contain muscles operating at different joints (Desrochers et al., 2019 ; Harnie et al., 2021 ; Higgin et al., 2020 ; Klishko et al., 2021 ; Krouchev et al., 2006 ; Markin et al., 2012 )."
IntAct,IntAct,0,True,PMC12126613,"One to two weeks after electrode implantation, we collected data in the intact state for 4–6 weeks."
IntAct,IntAct,0,True,PMC12126613,"In three experimental conditions of two cats (HA, intact state, speeds 0.7 and 1.0 m/s and SA, intact state, speed 1.0 m/s; Table 1 ) the quality of signal was low, and we were unable to reliably identify muscle bursts."
IntAct,IntAct,0,False,PMC12097905,The removal of either the calyx or corolla generally reduced floral temperatures compared to intact flowers.
IntAct,IntAct,0,False,PMC12097905,"The floral temperatures of a calyx-removed flower and an adjacent intact flower at the same stage, as well as the ambient temperature, were recorded simultaneously."
IntAct,IntAct,0,False,PMC12097905,"At the Fallen stage, two adjacent withered flowers without corollas were selected, with one serving as the intact control (CK) and the other subjected to calyx removal."
IntAct,IntAct,0,False,PMC12097905,"The temperatures inside the intact calyx and partly removed calyx, and the ambient temperature behind an adjacent leaf were recorded simultaneously."
IntAct,IntAct,0,False,PMC12097905,"At each stage, the floral temperatures of an intact flower, an adjacent corolla-removed flower, and the ambient temperature were recorded simultaneously."
IntAct,IntAct,0,True,PMC12008922,"We found that insulin like growth factor binding protein 5 (Igfbp5) was strongly expressed within the infarction core, but barely in the intact hemisphere (Fig."
IntAct,IntAct,0,True,PMC12008922,"4 B, C; number of interactions: stroke / intact: +104%, stroke / ibz: +71%: interaction strength: stroke / intact: +95%; ibz / intact + 104%)."
IntAct,IntAct,0,True,PMC12008922,"By contrast, cells derived from the ibz and intact tissue exhibited a lower number of predicted interactions especially among non-neural cell populations such as Imm, Vasc, Per, IC and Olig compared to corresponding cell types from stroke-injured tissue (Fig."
IntAct,IntAct,0,True,PMC12008922,"In stroke-affected tissue, Glut and Asc, particularly as senders, display significantly increased interactions, with IC also showing heightened communication compared to intact tissue."
IntAct,IntAct,0,True,PMC12008922,"For instance, stroke tissue showed enhanced communication via the COLLAGEN, PTPR, PTN, NEGR, LAMININ, CNTN and CADM pathways, involving multiple cell types that either did not participate or exhibited only minimal signaling interactions in intact tissue (Fig."
IntAct,IntAct,0,True,PMC12112643,Our findings highlight the role of SWD in the primary infestation of intact grape berries and underscore the importance of considering interspecific interactions when interpreting results based on fly emergence from field-collected fruits.
IntAct,IntAct,0,True,PMC12112643,"Moreover, when intact berries were treated as pooled samples, thus allowing interactions among larvae developing in different berries, the proportion of the emerging SWD flies was significantly lower."
IntAct,IntAct,0,True,PMC12112643,"Furthermore, when berries were pooled (placing multiple intact fruits in close proximity and allowing potential interactions between larvae), MTD emergence became even more dominant."
IntAct,IntAct,0,True,PMC12112643,"Even among intact berries, pooling appeared to influence larval emergence, likely due to post-harvest microenvironmental changes such as increased humidity, microbial activity, or subtle skin weakening, which may have allowed limited larval movement or indirect species interactions."
IntAct,IntAct,0,True,PMC12101160,"Gene expression analysis revealed that the podocyte-associated proteins ( NPHS1 , NPHS2 , and PODXL ) were downregulated following PAN injection, and their expression was maintained in the PAN-MSC group similar to the intact group, indicating a protective effect of MSCs at the molecular level."
IntAct,IntAct,0,True,PMC12116059,"The protein expression of LHR in mammary tumor tissues was elevated in spayed dogs compared to intact female dogs ( Table 6 ), particularly in the HS ( p < 0.05)."
IntAct,IntAct,0,True,PMC12116059,"Interestingly, the protein expression trend of FSHR was opposite to that of LHR, as FSHR expression increased in the mammary tumors of intact female dogs, although no significant difference was observed ( Table 6 )."
IntAct,IntAct,0,True,PMC12042307,"Table 1 Baseline characteristics of Swi/Snf-deficient ECAs Parameters Total ( n = 604) Swi/Snf-intact ( n = 568) Swi/Snf-deficient ( n = 36) P Age (years) 0.151 Median (range) 47.5(19–78) 47(19–78) 50(35–67) Family history of cancer, n (%) 0.269 Absent 544(90.1) 514(90.5) 30(83.3) Present 60(9.9) 54(9.5) 6(16.7) FIGO stage, n (%) 0.154 I 438(72.5) 416(73.2) 22(61.1) II 71(11.8) 67(11.8) 4(11.1) III 87(14.4) 77(13.6) 10(27.8) 0.041 IV 8(1.3) 8(1.4) 0(0) Tumor size (cm) < 0.001 Median (range) 2.650(0.2–8.5) 2.5(0.2–8.5) 3.5(1-7.5) Surgical margin, n (%) 0.323 Negative 575(95.2) 539(94.9) 36(100) Positive 29(4.8) 29(5.1) 0(0) Parametrium invasion, n (%) 0.908 Absent 581(96.2) 547(96.3) 34(94.4) Present 23(3.8) 21(3.7) 2(5.6) Stromal invasion level, n (%) 0.131 < 1/3 172(28.5) 167(29.4) 5(13.9) 1/3 − 2/3 173(28.6) 160(28.2) 13(36.1) 0.046 > 2/3 259(42.9) 241(42.4) 18(50.0) LVI, n (%) 0.133 Absent 389(64.4) 370(65.1) 19(52.8) Present 215(35.6) 198(34.9) 17(47.2) LNM, n (%) 0.037 Negative 484(80.1) 460(81.0) 24(66.7) Positive 120(19.9) 108(19.0) 12(33.3) MMR status < 0.001 Proficient 592(98.0) 564(99.3) 28(77.8) Deficient 12(2.0) 4(0.7) 8(22.2) P16 < 0.001 Negative 67(11.1) 50(8.8) 17(47.2) Positive 537(88.9) 518(91.2) 19(52.8) Ki-67 0.405 Median (range) 36.67(0–95) 40.00(0–95) 31.67(0–85) Major classification 0.015 HPVA 558(92.4) 529(93.1) 29(80.6) NHPVA 46(7.6) 39(6.9) 7(19.4) Tumor subtype Usual type 477(79.0) 455(80.1) 22(61.1) 0.007 ISMC 42(7.0) 37(6.5) 5(13.8) 0.177 Mucinous NOS 20(3.3) 18(3.2) 2(5.5) 0.767 Intestinal 18(3.0) 18(3.2) 0(0) 0.563 Signet-ring cell 1(0.1) 1(0.1) 0(0) 1 Gastric type 37(6.1) 31(5.5) 6(16.8) 0.018 Clear cell 9(1.5) 8(1.4) 1(2.8) 0.427 ( n = 558) ( n = 529) ( n = 29) Silva pattern 0.007 A 70(12.5) 70(13.2) 0(0) B 107(19.2) 105(19.8) 2(6.9) C 381(68.3) 354(67.0) 27(93.1) FIGO, International Federation of Gynaecology and Obstetrics; LVI, lymph vascular invasion; LNM, lymph node metastasis; NHPVA, not human papillomavirus-associated adenocarcinoma, HPVA, human papillomavirus-associated adenocarcinoma; ISMC, invasive Stratified Mucin-producing Carcinoma; MMR, mismatch repair Protein."
IntAct,IntAct,0,True,PMC12042307,"Table 4 Univariate and multivariate Cox regression analysis of overall survival in 604 ECAs Clinicopathology Variables Univariate COX Multivariate COX HR (95%CI) P HR (95%CI) P Swi/Snf (intact/deficiency) 2.101 (1.054–4.188) 0.035 18.451 (1.098-309.957) 0.043 Tumor size (< 2.65/≥2.65 cm) 3.481 (2.131–5.684) < 0.001 2.196 (1.294–3.727) 0.004 LNM (positive/negative) 6.604 (4.315–10.107) < 0.001 4.243 (2.183–8.247) < 0.001 MMR (deficiency/proficiency) 2.5 (0.790–7.913) 0.119 7.139 (1.568–32.501) 0.011 Subtype (gastric-type/non-gastric-type) 6.208 (3.724–10.349) < 0.001 4.248 (2.436–7.409) < 0.001 ARID1A (intact/deficient) 1.69 (0.685–4.166) 0.255 SMARCA2 (intact/deficient) 1.664 (0.526–5.263) 0.386 SMARCA4 (intact/deficient) 2.913 (0.920–9.217) 0.069 Age (< 48/≥48years) 1.356 (0.890–2.065) 0.156 Family history of cancer (absent/present) 0.804 (0.371–1.74) 0.58 FIGO (I-II /III-IV) 5.182 (3.314–8.105) < 0.001 Surgical margin (positive/negative) 4.138 (2.247–7.621) < 0.001 Parametrium invasion (absent/present) 4.753 (2.524–8.949) < 0.001 Stromal invasion level (< 1/3/≥1/3) 4.174 (2.018–8.634) < 0.001 LVI (absent/present) 3.039 (1.985–4.652) < 0.001 PD-L1 CPS (≥ 1/<1) 0.973 (0.637–1.487) 0.901 HR, Hazard ratio; CI, confidence interval; LNM, lymph node metastasis; MMR represents Mismatch Repair Protein; FIGO, International Federation of Gynaecology and Obstetrics; LVI, lympho-vascular invasion; CPS, combined positive score."
IntAct,IntAct,0,True,PMC12129089,"Moreover, the peptide stereocomplex cross-links imbue proteolytic stability, with nearly 80% of conjugates remaining intact after a 1 h incubation with Proteinase K, compared to just ∼40% of the l -conjugates."
IntAct,IntAct,1,True,PMC12086521,"Our HI-union-SI consists of 2196 structural PPIs among 1705 Swiss-Prot proteins, while our IntAct-SI consists of 5499 structural PPIs among 4006 Swiss-Prot proteins."
UniProt,Swiss-Prot,1,True,PMC12086521,"Our HI-union-SI consists of 2196 structural PPIs among 1705 Swiss-Prot proteins, while our IntAct-SI consists of 5499 structural PPIs among 4006 Swiss-Prot proteins."
IntAct,IntAct,1,True,PMC12086521,"Missense and nonsense mutations were mapped onto the Swiss-Prot proteins in the HI-union-SI and IntAct-SI using mRNA to protein mappings from RefSeq (O'Leary et al., 2016 )."
RefSeq,RefSeq,1,True,PMC12086521,"Missense and nonsense mutations were mapped onto the Swiss-Prot proteins in the HI-union-SI and IntAct-SI using mRNA to protein mappings from RefSeq (O'Leary et al., 2016 )."
UniProt,Swiss-Prot,1,True,PMC12086521,"Missense and nonsense mutations were mapped onto the Swiss-Prot proteins in the HI-union-SI and IntAct-SI using mRNA to protein mappings from RefSeq (O'Leary et al., 2016 )."
IntAct,IntAct,1,True,PMC12086521,"Mutations were mapped onto the HI-union-SI and IntAct-SI using protein accession mappings and sequences from RefSeq (O'Leary et al., 2016 )."
RefSeq,RefSeq,1,True,PMC12086521,"Mutations were mapped onto the HI-union-SI and IntAct-SI using protein accession mappings and sequences from RefSeq (O'Leary et al., 2016 )."
IntAct,IntAct,1,True,PMC12086521,(a) Table presenting the numbers and percentages of dbSNP non-pathogenic and ClinVar Mendelian disease-causing quasi-null and nonsense mutations distributed across either the first half or last half of the proteins in the HI-union-SI (blue) and IntAct-SI (green).
IntAct,IntAct,1,True,PMC12086521,(b) Table displaying the minimum and maximum AFs of dbSNP quasi-null and nonsense variants in proteins within the HI-union-SI (blue) and IntAct-SI (green).
IntAct,IntAct,1,True,PMC12130317,"We generated a combined reference PPI library retrieving interactions from multiple sources, including BioGRID (Oughtred et al, 2021), IID (Kotlyar et al, 2022), IntAct (Orchard et al, 2014), and STRING (Szklarczyk et al, 2023)."
BioGRID,BioGRID,1,True,PMC12130317,"We generated a combined reference PPI library retrieving interactions from multiple sources, including BioGRID (Oughtred et al, 2021), IID (Kotlyar et al, 2022), IntAct (Orchard et al, 2014), and STRING (Szklarczyk et al, 2023)."
IID,IID,1,True,PMC12130317,"We generated a combined reference PPI library retrieving interactions from multiple sources, including BioGRID (Oughtred et al, 2021), IID (Kotlyar et al, 2022), IntAct (Orchard et al, 2014), and STRING (Szklarczyk et al, 2023)."
STRING,STRING,1,True,PMC12130317,"We generated a combined reference PPI library retrieving interactions from multiple sources, including BioGRID (Oughtred et al, 2021), IID (Kotlyar et al, 2022), IntAct (Orchard et al, 2014), and STRING (Szklarczyk et al, 2023)."
IntAct,IntAct,1,True,PMC12130317,"For this, we mined BioGRID (Oughtred et al, 2021), IID (downloaded on the 11.05.2021) (Kotlyar et al, 2022), IntAct (Orchard et al, 2014) (downloaded on the 11.09.2023) and STRING v12 (Szklarczyk et al, 2023)."
BioGRID,BioGRID,1,True,PMC12130317,"For this, we mined BioGRID (Oughtred et al, 2021), IID (downloaded on the 11.05.2021) (Kotlyar et al, 2022), IntAct (Orchard et al, 2014) (downloaded on the 11.09.2023) and STRING v12 (Szklarczyk et al, 2023)."
IID,IID,1,True,PMC12130317,"For this, we mined BioGRID (Oughtred et al, 2021), IID (downloaded on the 11.05.2021) (Kotlyar et al, 2022), IntAct (Orchard et al, 2014) (downloaded on the 11.09.2023) and STRING v12 (Szklarczyk et al, 2023)."
STRING,STRING,1,True,PMC12130317,"For this, we mined BioGRID (Oughtred et al, 2021), IID (downloaded on the 11.05.2021) (Kotlyar et al, 2022), IntAct (Orchard et al, 2014) (downloaded on the 11.09.2023) and STRING v12 (Szklarczyk et al, 2023)."
IntAct,IntAct,1,True,PMC12130317,"IntAct was filtered to contain only human proteins in combination with the method identifiers: “MI:0006”, “MI:0007”, “MI:0019”, “MI:0096”, “MI:0114”, and “MI:0676”."
IntAct,IntAct,1,True,PMC8664922,"Protein interaction data in the neXtProt human protein knowledgebase and IntAct database showed that two protein kinases, CDK9 and PRKDC, might interact with METTL3"
neXtProt,neXtProt,1,True,PMC8664922,"Protein interaction data in the neXtProt human protein knowledgebase and IntAct database showed that two protein kinases, CDK9 and PRKDC, might interact with METTL3"
